unicode dec,unicode hex,character,name
,,,dvLA_Virama_DDA
,,,dvLA_Virama_DDHA
,,,dvLA_Virama_TA
,,,dvLA_Virama_THA
,,,dvLA_Virama_DA
,,,dvLA_Virama_PA
,,,dvLA_Virama_PHA
,,,dvLA_Virama_BA
,,,dvLA_Virama_BHA
,,,dvLA_Virama_MA
,,,dvLA_Virama_YA
,,,dvLA_Virama_LA
,,,dvLA_Virama_VA
,,,dvLA_Virama_SA
,,,dvLA_Virama_HA
,,,dvLLA_Virama_YA
,,,dvVA_Virama_LA
,,,dvVA_Virama_VA
,,,dvVA_Virama_HA
,,,dvSHA_Virama_KA
,,,dvSHA_Virama_CHA
,,,dvSHA_Virama_TTA
,,,dvSHA_Virama_TA
,,,dvSHA_Virama_MA
,,,dvSHA_Virama_YA
,,,dvSSA_Virama_KA
,,,dvSSA_Virama_NNA
,,,dvSSA_Virama_PA
,,,dvSSA_Virama_PHA
,,,dvSSA_Virama_MA
,,,dvSSA_Virama_YA
,,,dvSSA_Virama_VA
,,,dvSSA_Virama_SSA
,,,dvSA_Virama_KA
,,,dvSA_Virama_KHA
,,,dvSA_Virama_JA
,,,dvSA_Virama_TTA
,,,dvSA_Virama_TTHA
,,,dvSA_Virama_TA
,,,dvSA_Virama_THA
,,,dvSA_Virama_DA
,,,dvSA_Virama_PA
,,,dvSA_Virama_PHA
,,,dvSA_Virama_BA
,,,dvSA_Virama_MA
,,,dvSA_Virama_YA
,,,dvSA_Virama_LA
,,,dvSA_Virama_VA
,,,dvSA_Virama_SA
,,,dvNA_Virama_NA_Virama_YA
,,,dvNGA_Virama_KA
,,,dvNGA_Virama_KHA
,,,dvNGA_Virama_GA
,,,dvNGA_Virama_GHA
,,,dvNGA_Virama_MA
,,,dvNGA_Virama_KA_Virama_RA
,,,dvNGA_Virama_KA_Virama_SSA
,,,dvKA_Virama_SSA_Virama_MA
,,,dvKA_Virama_SSA_Virama_YA
,,,dvKA_Virama_SSA_Virama_VA
,,,dvTA_Virama_TA_Virama_YA
,,,dvTA_Virama_TA_Virama_VA
,,,dvTA_Virama_RA_Virama_YA
,,,dvSHA_Virama_RA_Virama_YA
,,,dvJA_Virama_JA_Virama_YA
,,,dvJA_Virama_JA_Virama_VA
,,,dvDA_Virama_DA_Virama_YA
,,,dvDA_Virama_VA_Virama_YA
,,,dvLA_Virama_LA_Virama_YA
,,,dvLA_Virama_HA_Virama_YA
,,,dvSA_Virama_KA_Virama_RA
,,,dvSA_Virama_TA_Virama_YA
,,,dvSA_Virama_THA_Virama_YA
,,,dvSA_Virama_MA_Virama_YA
,,,dvHA_Virama_RA.alt
,,,dvSA_TA_Virama_RA
,,,dvTA_Virama_THA
,,,dvTHA_Virama_THA
2362,093A,ऺ,dvmOE
2363,093B,ऻ,dvmOOE
2389,0955,ॕ,dvmEcandralong
2390,0956,ॖ,dvmUE
2391,0957,ॗ,dvmUUE
2419,0973,ॳ,dvOE
2420,0974,ॴ,dvOOE
2421,0975,ॵ,dvAW
2422,0976,ॶ,dvUE
2423,0977,ॷ,dvUUE
2425,0979,ॹ,dvZHA
2426,097A,ॺ,dvYAheavy
2383,094F,ॏ,dvmAW
,,,dvYA.alt
,,,dvHA_Virama_MA_Virama_YA
,,,dvCA_Virama_VA
,,,dvHA_Virama_NA
,,,dvHA_Virama_LA
,,,dvHA_Virama_VA
,,,dvHA_Virama_NNA
