unicode dec,unicode hex,character,name
22697,58A9,墩,uni58A9
21544,5428,吨,uni5428
36466,8E72,蹲,uni8E72
25958,6566,敦,uni6566
39039,987F,顿,uni987F
22244,56E4,囤,uni56E4
38045,949D,钝,uni949D
30462,76FE,盾,uni76FE
36929,9041,遁,uni9041
25479,6387,掇,uni6387
21702,54C6,哆,uni54C6
22810,591A,多,uni591A
22842,593A,夺,uni593A
22427,579B,垛,uni579B
36530,8EB2,躲,uni8EB2
26421,6735,朵,uni6735
36346,8DFA,跺,uni8DFA
33333,8235,舵,uni8235
21057,5241,剁,uni5241
24816,60F0,惰,uni60F0
22549,5815,堕,uni5815
34558,86FE,蛾,uni86FE
23784,5CE8,峨,uni5CE8
40517,9E45,鹅,uni9E45
20420,4FC4,俄,uni4FC4
39069,989D,额,uni989D
35769,8BB9,讹,uni8BB9
23077,5A25,娥,uni5A25
24694,6076,恶,uni6076
21380,5384,厄,uni5384
25212,627C,扼,uni627C
36943,904F,遏,uni904F
37122,9102,鄂,uni9102
39295,997F,饿,uni997F
24681,6069,恩,uni6069
32780,800C,而,uni800C
20799,513F,儿,uni513F
32819,8033,耳,uni8033
23572,5C14,尔,uni5C14
39285,9975,饵,uni9975
27953,6D31,洱,uni6D31
20108,4E8C,二,uni4E8C
36144,8D30,贰,uni8D30
21457,53D1,发,uni53D1
32602,7F5A,罚,uni7F5A
31567,7B4F,筏,uni7B4F
20240,4F10,伐,uni4F10
20047,4E4F,乏,uni4E4F
38400,9600,阀,uni9600
27861,6CD5,法,uni6CD5
29648,73D0,珐,uni73D0
34281,85E9,藩,uni85E9
24070,5E06,帆,uni5E06
30058,756A,番,uni756A
32763,7FFB,翻,uni7FFB
27146,6A0A,樊,uni6A0A
30718,77FE,矾,uni77FE
38034,9492,钒,uni9492
32321,7E41,繁,uni7E41
20961,51E1,凡,uni51E1
28902,70E6,烦,uni70E6
21453,53CD,反,uni53CD
36820,8FD4,返,uni8FD4
33539,8303,范,uni8303
36137,8D29,贩,uni8D29
29359,72AF,犯,uni72AF
39277,996D,饭,uni996D
27867,6CDB,泛,uni6CDB
22346,574A,坊,uni574A
33459,82B3,芳,uni82B3
26041,65B9,方,uni65B9
32938,80AA,肪,uni80AA
25151,623F,房,uni623F
38450,9632,防,uni9632
22952,59A8,妨,uni59A8
20223,4EFF,仿,uni4EFF
35775,8BBF,访,uni8BBF
32442,7EBA,纺,uni7EBA
25918,653E,放,uni653E
33778,83F2,菲,uni83F2
38750,975E,非,uni975E
21857,5561,啡,uni5561
39134,98DE,飞,uni98DE
32933,80A5,肥,uni80A5
21290,532A,匪,uni532A
35837,8BFD,诽,uni8BFD
21536,5420,吠,uni5420
32954,80BA,肺,uni80BA
24223,5E9F,废,uni5E9F
27832,6CB8,沸,uni6CB8
36153,8D39,费,uni8D39
33452,82AC,芬,uni82AC
37210,915A,酚,uni915A
21545,5429,吩,uni5429
27675,6C1B,氛,uni6C1B
20998,5206,分,uni5206
32439,7EB7,纷,uni7EB7
22367,575F,坟,uni575F
28954,711A,焚,uni711A
27774,6C7E,汾,uni6C7E
31881,7C89,粉,uni7C89
22859,594B,奋,uni594B
20221,4EFD,份,uni4EFD
24575,5FFF,忿,uni5FFF
24868,6124,愤,uni6124
31914,7CAA,粪,uni7CAA
20016,4E30,丰,uni4E30
23553,5C01,封,uni5C01
26539,67AB,枫,uni67AB
34562,8702,蜂,uni8702
23792,5CF0,峰,uni5CF0
38155,950B,锋,uni950B
39118,98CE,风,uni98CE
30127,75AF,疯,uni75AF
28925,70FD,烽,uni70FD
36898,9022,逢,uni9022
20911,51AF,冯,uni51AF
32541,7F1D,缝,uni7F1D
35773,8BBD,讽,uni8BBD
22857,5949,奉,uni5949
20964,51E4,凤,uni51E4
20315,4F5B,佛,uni4F5B
21542,5426,否,uni5426
22827,592B,夫,uni592B
25975,6577,敷,uni6577
32932,80A4,肤,uni80A4
23413,5B75,孵,uni5B75
25206,6276,扶,uni6276
25282,62C2,拂,uni62C2
36752,8F90,辐,uni8F90
24133,5E45,幅,uni5E45
27679,6C1F,氟,uni6C1F
31526,7B26,符,uni7B26
20239,4F0F,伏,uni4F0F
20440,4FD8,俘,uni4FD8
26381,670D,服,uni670D
28014,6D6E,浮,uni6D6E
28074,6DAA,涪,uni6DAA
31119,798F,福,uni798F
34993,88B1,袱,uni88B1
24343,5F17,弗,uni5F17
29995,752B,甫,uni752B
25242,629A,抚,uni629A
36741,8F85,辅,uni8F85
20463,4FEF,俯,uni4FEF
37340,91DC,釜,uni91DC
26023,65A7,斧,uni65A7
33071,812F,脯,uni812F
33105,8151,腑,uni8151
24220,5E9C,府,uni5E9C
33104,8150,腐,uni8150
36212,8D74,赴,uni8D74
21103,526F,副,uni526F
35206,8986,覆,uni8986
36171,8D4B,赋,uni8D4B
22797,590D,复,uni590D
20613,5085,傅,uni5085
20184,4ED8,付,uni4ED8
38428,961C,阜,uni961C
29238,7236,父,uni7236
33145,8179,腹,uni8179
36127,8D1F,负,uni8D1F
23500,5BCC,富,uni5BCC
35747,8BA3,讣,uni8BA3
38468,9644,附,uni9644
22919,5987,妇,uni5987
32538,7F1A,缚,uni7F1A
21648,5490,咐,uni5490
22134,5676,噶,uni5676
22030,560E,嘎,uni560E
35813,8BE5,该,uni8BE5
25913,6539,改,uni6539
27010,6982,概,uni6982
38041,9499,钙,uni9499
30422,76D6,盖,uni76D6
28297,6E89,溉,uni6E89
24178,5E72,干,uni5E72
29976,7518,甘,uni7518
26438,6746,杆,uni6746
26577,67D1,柑,uni67D1
31487,7AFF,竿,uni7AFF
32925,809D,肝,uni809D
36214,8D76,赶,uni8D76
24863,611F,感,uni611F
31174,79C6,秆,uni79C6
25954,6562,敢,uni6562
36195,8D63,赣,uni8D63
20872,5188,冈,uni5188
21018,521A,刚,uni521A
38050,94A2,钢,uni94A2
32568,7F38,缸,uni7F38
32923,809B,肛,uni809B
32434,7EB2,纲,uni7EB2
23703,5C97,岗,uni5C97
28207,6E2F,港,uni6E2F
26464,6760,杠,uni6760
31705,7BD9,篙,uni7BD9
30347,768B,皋,uni768B
39640,9AD8,高,uni9AD8
33167,818F,膏,uni818F
32660,7F94,羔,uni7F94
31957,7CD5,糕,uni7CD5
25630,641E,搞,uni641E
38224,9550,镐,uni9550
31295,7A3F,稿,uni7A3F
21578,544A,告,uni544A
21733,54E5,哥,uni54E5
27468,6B4C,歌,uni6B4C
25601,6401,搁,uni6401
25096,6208,戈,uni6208
40509,9E3D,鸽,uni9E3D
33011,80F3,胳,uni80F3
30105,7599,疙,uni7599
21106,5272,割,uni5272
38761,9769,革,uni9769
